WP_005767766.1	WP_005767766.1	100.000	829
WP_005767768.1	WP_005767768.1	100.000	300
WP_005767773.1	WP_005767773.1	100.000	217
WP_005767776.1	WP_005767776.1	100.000	280
WP_005767779.1	WP_005767779.1	100.000	265
WP_005767781.1	WP_005767781.1	100.000	1095
WP_005767784.1	WP_005767784.1	100.000	488
WP_005767788.1	WP_005767788.1	100.000	543
WP_005767791.1	WP_005767791.1	100.000	596
WP_005767793.1	WP_005767793.1	100.000	672
WP_005767802.1	WP_005767802.1	100.000	720
WP_005767804.1	WP_005767804.1	100.000	722
WP_005767806.1	WP_005767806.1	100.000	337
WP_005767810.1	WP_005767810.1	100.000	303
WP_005767811.1	WP_005767811.1	100.000	396
WP_005767813.1	WP_005767813.1	100.000	259
WP_005767815.1	WP_005767815.1	100.000	523
WP_005767817.1	WP_005767817.1	100.000	1399
WP_005767821.1	WP_005767821.1	100.000	227
WP_005767823.1	WP_005767823.1	100.000	107
WP_005767824.1	WP_005767824.1	100.000	677
WP_005767826.1	WP_005767826.1	100.000	582
WP_005767829.1	WP_005767829.1	100.000	1041
WP_005767831.1	WP_005767831.1	100.000	738
WP_005767835.1	WP_005767835.1	100.000	361
WP_005767837.1	WP_005767837.1	100.000	396
WP_005767840.1	WP_005767840.1	100.000	1075
WP_005767842.1	WP_005767842.1	100.000	196
WP_005767844.1	WP_005767844.1	100.000	952
WP_005767846.1	WP_005767846.1	100.000	1126
WP_005767848.1	WP_005767848.1	100.000	367
WP_005767850.1	WP_005767850.1	100.000	1016
WP_005767854.1	WP_005767854.1	100.000	1340
WP_005767865.1	WP_005767865.1	100.000	625
WP_005767866.1	WP_005767866.1	100.000	960
WP_005767867.1	WP_005767867.1	100.000	345
WP_005767868.1	WP_005767868.1	100.000	441
WP_005767869.1	WP_005767869.1	100.000	452
WP_005767870.1	WP_005767870.1	100.000	954
WP_005767874.1	WP_005767874.1	100.000	743
WP_005767876.1	WP_005767876.1	100.000	1258
WP_005767877.1	WP_005767877.1	100.000	162
WP_005767879.1	WP_005767879.1	100.000	700
WP_005767881.1	WP_005767881.1	100.000	907
WP_005767883.1	WP_005767883.1	100.000	513
WP_005767885.1	WP_005767885.1	100.000	161
WP_005767886.1	WP_005767886.1	100.000	904
WP_005767888.1	WP_005767888.1	100.000	370
WP_005767890.1	WP_005767890.1	100.000	1025
WP_005767892.1	WP_005767892.1	100.000	308
WP_005767902.1	WP_005767902.1	100.000	575
WP_005767908.1	WP_005767908.1	100.000	1322
WP_005767914.1	WP_005767914.1	100.000	975
WP_005767917.1	WP_005767917.1	100.000	602
WP_005767919.1	WP_005767919.1	100.000	861
WP_005767923.1	WP_005767923.1	100.000	485
WP_005767925.1	WP_005767925.1	100.000	522
WP_005767943.1	WP_005767943.1	100.000	388
WP_005767945.1	WP_005767945.1	100.000	492
WP_005767951.1	WP_005767951.1	100.000	402
WP_005767953.1	WP_005767953.1	100.000	474
WP_005767955.1	WP_005767955.1	100.000	337
WP_005767962.1	WP_005767962.1	100.000	325
WP_005767965.1	WP_005767965.1	100.000	695
WP_005767968.1	WP_005767968.1	100.000	1097
WP_005767971.1	WP_005767971.1	100.000	282
WP_005767976.1	WP_005767976.1	100.000	485
WP_005767980.1	WP_005767980.1	100.000	1086
WP_005767982.1	WP_005767982.1	100.000	432
WP_005767983.1	WP_005767983.1	100.000	1721
WP_005767991.1	WP_005767991.1	100.000	181
WP_005767995.1	WP_005767995.1	100.000	692
WP_005767996.1	WP_005767996.1	100.000	875
WP_005767998.1	WP_005767998.1	100.000	391
WP_005768003.1	WP_005768003.1	100.000	645
WP_005768006.1	WP_005768006.1	100.000	591
WP_005768008.1	WP_005768008.1	100.000	382
WP_005768012.1	WP_005768012.1	100.000	348
WP_005768014.1	WP_005768014.1	100.000	841
WP_005768015.1	WP_005768015.1	100.000	565
WP_005768019.1	WP_005768019.1	100.000	252
WP_005768021.1	WP_005768021.1	100.000	446
WP_005768023.1	WP_005768023.1	100.000	1345
WP_005768025.1	WP_005768025.1	100.000	668
WP_005768027.1	WP_005768027.1	100.000	331
WP_005768028.1	WP_005768028.1	100.000	787
WP_005768031.1	WP_005768031.1	100.000	758
WP_005768036.1	WP_005768036.1	100.000	173
WP_005768038.1	WP_005768038.1	100.000	1857
WP_005768040.1	WP_005768040.1	100.000	431
WP_005768042.1	WP_005768042.1	100.000	428
WP_005768047.1	WP_005768047.1	100.000	163
WP_005768049.1	WP_005768049.1	100.000	426
WP_005768052.1	WP_005768052.1	100.000	368
WP_005768054.1	WP_005768054.1	100.000	828
WP_005768057.1	WP_005768057.1	100.000	648
WP_005768066.1	WP_005768066.1	100.000	356
WP_005768069.1	WP_005768069.1	100.000	324
WP_005768075.1	WP_005768075.1	100.000	1887
WP_005768077.1	WP_005768077.1	100.000	242
WP_005768078.1	WP_005768078.1	100.000	900
WP_005768080.1	WP_005768080.1	100.000	437
WP_005768082.1	WP_005768082.1	100.000	1144
WP_005768084.1	WP_035453288.1	100.000	5959
WP_005768086.1	WP_005768086.1	100.000	881
WP_005768088.1	WP_005768088.1	100.000	584
WP_005768090.1	WP_005768090.1	100.000	560
WP_005768092.1	WP_005768092.1	100.000	578
WP_005768094.1	WP_005768094.1	100.000	619
WP_005768096.1	WP_005768096.1	100.000	1640
WP_005768098.1	WP_005768098.1	100.000	749
WP_005768100.1	WP_005768100.1	100.000	268
WP_005768101.1	WP_005768101.1	100.000	135
WP_005768102.1	WP_005768102.1	100.000	523
WP_005768104.1	WP_005768104.1	100.000	771
WP_005768105.1	WP_005768105.1	100.000	369
WP_005768106.1	WP_005768106.1	100.000	631
WP_005768107.1	WP_005768107.1	100.000	516
WP_005768108.1	WP_005768108.1	100.000	569
WP_005768109.1	WP_005768109.1	100.000	582
WP_005768110.1	WP_005768110.1	100.000	1231
WP_005768111.1	WP_005768111.1	100.000	599
WP_005768112.1	WP_005768112.1	100.000	603
WP_005768114.1	WP_005768114.1	100.000	783
WP_005768116.1	WP_005768116.1	100.000	1276
WP_005768122.1	WP_005768122.1	100.000	456
WP_005768124.1	WP_005768124.1	100.000	446
WP_005768125.1	WP_005768125.1	100.000	815
WP_005768126.1	WP_005768126.1	100.000	807
WP_005768129.1	WP_005768129.1	100.000	350
WP_005768130.1	WP_005768130.1	100.000	1197
WP_005768147.1	WP_005768147.1	100.000	1040
WP_005768151.1	WP_005768151.1	100.000	540
WP_005768153.1	WP_005768153.1	100.000	1099
WP_005768168.1	WP_005768168.1	100.000	219
WP_005768172.1	WP_005768172.1	100.000	1147
WP_005768174.1	WP_005768174.1	100.000	829
WP_005768178.1	WP_005768178.1	100.000	424
WP_005768181.1	WP_005768181.1	100.000	858
WP_005768183.1	WP_005768183.1	100.000	308
WP_005768184.1	WP_005768184.1	100.000	201
WP_005768187.1	WP_005768187.1	100.000	534
WP_005768189.1	WP_005768189.1	100.000	401
WP_005768191.1	WP_005768191.1	100.000	447
WP_005768193.1	WP_005768193.1	100.000	187
WP_005768203.1	WP_005768203.1	100.000	565
WP_005768206.1	WP_005768206.1	100.000	323
WP_011807237.1	WP_011807237.1	100.000	572
WP_011807248.1	WP_011807248.1	100.000	290
WP_011807258.1	WP_011807258.1	100.000	615
WP_011807322.1	WP_011807322.1	100.000	323
WP_011807323.1	WP_011807323.1	100.000	296
WP_011807325.1	WP_011807325.1	100.000	570
WP_011807326.1	WP_011807326.1	100.000	147
WP_011807327.1	WP_011807327.1	100.000	1344
WP_011807328.1	WP_011807328.1	100.000	107
WP_011807332.1	WP_011807332.1	100.000	1662
WP_011807338.1	WP_011807338.1	100.000	277
WP_011807347.1	WP_011807347.1	100.000	353
WP_011807349.1	WP_011807349.1	100.000	621
WP_011807356.1	WP_011807356.1	100.000	735
WP_011807361.1	WP_011807361.1	100.000	768
WP_011807366.1	WP_011807366.1	100.000	569
WP_011807367.1	WP_011807367.1	100.000	442
WP_011807371.1	WP_011807371.1	100.000	352
WP_011807385.1	WP_011807385.1	100.000	627
WP_011807395.1	WP_011807395.1	100.000	558
WP_011807396.1	WP_011807396.1	100.000	398
WP_011807398.1	WP_011807398.1	100.000	756
WP_011807415.1	WP_011807415.1	100.000	504
WP_011807418.1	WP_011807418.1	100.000	371
WP_011807419.1	WP_011807419.1	100.000	270
WP_011807428.1	WP_011807428.1	100.000	588
WP_011807432.1	WP_011807432.1	100.000	766
WP_011807433.1	WP_011807433.1	100.000	879
WP_011807434.1	WP_011807434.1	100.000	427
WP_011807436.1	WP_011807436.1	100.000	684
WP_011807437.1	WP_011807437.1	100.000	969
WP_011807439.1	WP_011807439.1	100.000	1073
WP_011807442.1	WP_011807442.1	100.000	522
WP_011807449.1	WP_011807449.1	100.000	352
WP_011807453.1	WP_011807453.1	100.000	165
WP_035453010.1	WP_035453010.1	100.000	436
WP_035453032.1	WP_035453032.1	100.000	350
WP_035453066.1	WP_035453066.1	100.000	516
WP_035453077.1	WP_035453077.1	100.000	952
WP_035453082.1	WP_005766821.1	100.000	246
WP_035453088.1	WP_035453088.1	100.000	815
WP_035453092.1	WP_035453092.1	100.000	371
WP_035453098.1	WP_035453098.1	100.000	389
WP_035453124.1	WP_035453124.1	100.000	157
WP_035453156.1	WP_035453156.1	100.000	882
WP_035453167.1	WP_035453167.1	100.000	454
WP_035453280.1	WP_035453280.1	100.000	348
WP_035453351.1	WP_035453351.1	100.000	411
WP_035453357.1	WP_035453357.1	100.000	1311
WP_035453368.1	WP_035453368.1	100.000	181
WP_035453739.1	WP_005767428.1	99.789	981
WP_035453745.1	WP_005767402.1	99.479	390
WP_035453803.1	WP_005767256.1	99.770	893
WP_035453860.1	WP_005767105.1	98.786	831
WP_035453875.1	WP_005767075.1	99.387	336
WP_035453988.1	WP_005766940.1	99.242	264
WP_035454126.1	WP_005766748.1	99.631	555
WP_035454128.1	WP_005766718.1	99.194	222
WP_035454131.1	WP_005766715.1	99.569	459
WP_035454144.1	WP_005766683.1	99.782	927
WP_035454169.1	WP_005766651.1	97.987	282
WP_035454172.1	WP_005766648.1	99.213	521
WP_035454175.1	WP_005766646.1	98.569	1269
WP_035454178.1	WP_005766639.1	98.701	298
WP_035454180.1	WP_005766636.1	99.748	811
WP_035454202.1	WP_005766608.1	97.987	311
WP_035454205.1	WP_005766607.1	98.232	786
WP_035454208.1	WP_011807331.1	98.898	727
WP_035454214.1	WP_005766601.1	99.702	686
WP_035454224.1	WP_005766594.1	99.524	849
WP_035454242.1	WP_005766569.1	99.197	504
WP_035454244.1	WP_005766563.1	99.841	1285
WP_035454319.1	WP_005766443.1	91.463	316
WP_035454322.1	WP_005766441.1	98.567	720
WP_035454342.1	WP_005766407.1	99.730	758
WP_035454358.1	WP_005766374.1	99.653	1182
WP_035454360.1	WP_005766371.1	99.730	1504
WP_035454363.1	WP_005766369.1	99.371	313
WP_035454366.1	WP_005766367.1	99.468	378
WP_035454379.1	WP_011807312.1	99.441	1483
WP_035454382.1	WP_005766303.1	99.655	551
WP_035454385.1	WP_005766297.1	98.980	586
WP_035454388.1	WP_005766295.1	99.293	558
WP_035454391.1	WP_005766292.1	97.391	696
WP_035454394.1	WP_005766289.1	99.167	491
WP_035454396.1	WP_005766286.1	99.807	1063
WP_035454398.1	WP_005766284.1	98.832	878
WP_035454401.1	WP_005766280.1	99.800	1005
WP_035454437.1	WP_005766207.1	99.735	764
WP_035454448.1	WP_005766146.1	99.741	787
WP_035454513.1	WP_005766222.1	99.448	368
WP_035454575.1	WP_005766084.1	99.744	804
WP_035454577.1	WP_005766082.1	94.921	610
WP_035454614.1	WP_005766023.1	94.495	130
WP_035454625.1	WP_005766002.1	99.474	380
WP_035454646.1	WP_035453254.1	99.508	1247
WP_035454669.1	WP_005765843.1	99.614	539
WP_035454671.1	WP_005765841.1	99.675	1272
WP_035454680.1	WP_005765794.1	96.863	521
WP_035454684.1	WP_005765787.1	99.296	299
WP_035454692.1	WP_005765766.1	99.424	706
WP_035454710.1	WP_005765741.1	96.923	253
WP_035454712.1	WP_005765740.1	98.925	174
WP_035454714.1	WP_011807240.1	99.630	1077
WP_035454716.1	WP_005765731.1	99.452	754
WP_035454718.1	WP_005765717.1	99.145	936
WP_035454750.1	WP_005765673.1	96.465	391
WP_035454891.1	WP_005767993.1	99.864	1499
WP_035454904.1	WP_005767957.1	99.782	956
WP_035454928.1	WP_005767905.1	99.074	222
WP_035454931.1	WP_005767899.1	98.000	585
WP_035455113.1	WP_005767664.1	98.370	738
WP_035455147.1	WP_005765791.1	98.894	907
WP_035455152.1	WP_005765696.1	99.371	319
WP_035463737.1	WP_005765938.1	98.802	337
WP_035463738.1	WP_005765936.1	99.539	439
WP_035463757.1	WP_005765917.1	99.500	823
WP_035463766.1	WP_005765885.1	99.580	496
WP_035463768.1	WP_005765883.1	99.333	600
WP_035463770.1	WP_011807254.1	99.629	1078
WP_035463772.1	WP_005765871.1	99.338	616
WP_035463774.1	WP_005765870.1	99.804	1034
WP_035463776.1	WP_011807252.1	99.329	1506
WP_035463778.1	WP_005765858.1	99.078	436
WP_035463779.1	WP_005765857.1	97.917	391
WP_035463781.1	WP_005765856.1	97.714	1793
WP_035463782.1	WP_005765855.1	99.558	468
WP_035463784.1	WP_005765854.1	99.693	1360
WP_035463786.1	WP_005765847.1	97.143	424
WP_035463788.1	WP_005765833.1	99.138	474
WP_035463790.1	WP_011807247.1	98.953	383
WP_035463792.1	WP_005765820.1	96.197	1271
WP_035463793.1	WP_005765818.1	98.182	436
WP_035463795.1	WP_005765814.1	95.522	524
WP_035463796.1	WP_005765806.1	99.561	929
WP_035463798.1	WP_011807246.1	98.251	698
WP_035463800.1	WP_005765802.1	97.059	135
WP_035463802.1	WP_005765797.1	99.541	454
WP_035463804.1	WP_005765792.1	99.247	1078
WP_035463808.1	WP_005765783.1	99.123	462
WP_035463810.1	WP_005765781.1	99.590	505
WP_035463812.1	WP_005765779.1	98.882	1642
WP_035463814.1	WP_005765764.1	99.621	533
WP_035463817.1	WP_005765749.1	99.359	642
WP_035463818.1	WP_005765747.1	97.596	428
WP_035463820.1	WP_005765745.1	98.936	764
WP_035463823.1	WP_005765733.1	99.589	1934
WP_035463824.1	WP_005765716.1	99.252	807
WP_035463825.1	WP_005765686.1	99.310	882
WP_035463826.1	WP_011807238.1	99.287	848
WP_035463827.1	WP_005765665.1	99.897	1999
WP_035463828.1	WP_005768166.1	99.827	2383
WP_035463830.1	WP_005768165.1	97.256	2102
WP_035463832.1	WP_005768164.1	99.195	1023
WP_035463833.1	WP_005768163.1	99.393	1690
WP_035463838.1	WP_005768157.1	99.673	633
WP_035463839.1	WP_005768156.1	97.908	466
WP_035463842.1	WP_005768131.1	99.806	3127
WP_035463844.1	WP_005768128.1	99.614	541
WP_035463845.1	WP_005768127.1	99.174	498
WP_035463847.1	WP_011807451.1	99.835	1228
WP_035463849.1	WP_005768120.1	99.583	489
WP_035463854.1	WP_005768063.1	99.565	466
WP_035463858.1	WP_005768059.1	99.696	679
WP_035463864.1	WP_005767988.1	98.750	663
WP_035463868.1	WP_005767938.1	99.618	531
WP_035463870.1	WP_005767936.1	99.359	637
WP_035463872.1	WP_005767934.1	99.425	701
WP_035463876.1	WP_011807429.1	98.971	965
WP_035463878.1	WP_005767927.1	99.535	872
WP_035463882.1	WP_005767894.1	99.897	2013
WP_035463894.1	WP_005766189.1	99.275	270
WP_035463896.1	WP_005766192.1	99.724	739
WP_035463902.1	WP_005766213.1	98.089	300
WP_035463904.1	WP_005766215.1	98.876	179
WP_035463910.1	WP_005766225.1	99.582	493
WP_035463914.1	WP_005766266.1	99.852	1389
WP_035463916.1	WP_005766313.1	99.691	669
WP_035463918.1	WP_005766315.1	98.611	583
WP_035463919.1	WP_005766321.1	99.275	279
WP_035463921.1	WP_005766323.1	99.560	1880
WP_035463923.1	WP_035453132.1	99.658	603
WP_035463925.1	WP_005766346.1	98.824	176
WP_035463927.1	WP_005766380.1	99.647	569
WP_035463929.1	WP_005766438.1	99.206	780
WP_035463931.1	WP_005766444.1	99.537	449
WP_035463933.1	WP_005766446.1	98.873	1816
WP_035463935.1	WP_005766448.1	99.495	409
WP_035463937.1	WP_005766450.1	98.420	1432
WP_035463942.1	WP_005766462.1	99.789	962
WP_035463944.1	WP_005766480.1	99.657	1823
WP_035463945.1	WP_005766483.1	99.206	508
WP_035463947.1	WP_005766487.1	99.222	526
WP_035463949.1	WP_005766489.1	98.462	133
WP_035463951.1	WP_005766490.1	99.367	645
WP_035463953.1	WP_005766492.1	99.345	1275
WP_035463955.1	WP_005766494.1	99.261	830
WP_035463958.1	WP_005766502.1	99.845	1348
WP_035463961.1	WP_005766513.1	99.712	721
WP_035463965.1	WP_005766517.1	99.863	1509
WP_035463970.1	WP_005766653.1	99.446	1112
WP_035463975.1	WP_005766689.1	99.752	1637
WP_035463983.1	WP_005766778.1	99.868	1535
WP_035463985.1	WP_005766855.1	99.848	1374
WP_035463986.1	WP_005767248.1	99.292	1744
WP_035463987.1	WP_005767246.1	99.693	677
WP_035463989.1	WP_005767224.1	99.401	681
WP_035463990.1	WP_005767217.1	99.457	381
WP_035463997.1	WP_005767132.1	99.505	830
WP_035463999.1	WP_005767130.1	99.248	266
WP_035464001.1	WP_005767088.1	99.821	1139
WP_035464003.1	WP_005767072.1	99.855	1417
WP_035464005.1	WP_005767019.1	99.696	662
WP_035464007.1	WP_005766997.1	99.784	1889
WP_035464009.1	WP_005766961.1	99.703	687
WP_035464012.1	WP_011807348.1	99.766	863
WP_035464020.1	WP_005767307.1	80.945	1084
WP_035464021.1	WP_005767309.1	95.874	813
WP_035464023.1	WP_005767311.1	95.614	448
WP_035464025.1	WP_005767315.1	98.481	812
WP_035464027.1	WP_005767317.1	98.507	793
WP_035464030.1	WP_005767319.1	97.196	438
WP_035464031.1	WP_005767321.1	98.944	575
WP_035464034.1	WP_005767337.1	97.244	515
WP_035464037.1	WP_005767360.1	96.956	2489
WP_035464040.1	WP_005767368.1	99.705	703
WP_035464043.1	WP_005767406.1	99.176	1243
WP_035464044.1	WP_005767408.1	98.884	1464
WP_035464046.1	WP_005767411.1	99.820	1112
WP_035464048.1	WP_035453042.1	99.327	611
WP_035464049.1	WP_005767417.1	99.493	1202
WP_035464050.1	WP_005767440.1	99.825	1168
WP_035464052.1	WP_005767464.1	99.256	816
WP_035464055.1	WP_005767465.1	98.932	1118
WP_035464056.1	WP_005767468.1	99.499	825
WP_035464062.1	WP_005767496.1	99.533	439
WP_035464065.1	WP_005767513.1	99.727	755
WP_035464066.1	WP_005767516.1	99.620	550
WP_035464070.1	WP_005767518.1	99.355	628
WP_035464073.1	WP_005767521.1	99.512	417
WP_035464075.1	WP_005767523.1	98.446	391
WP_035464076.1	WP_005767525.1	97.414	471
WP_035464078.1	WP_005767527.1	99.455	746
WP_035464079.1	WP_005767530.1	97.959	292
WP_035464081.1	WP_005767538.1	99.708	701
WP_035464083.1	WP_005767539.1	97.690	624
WP_035464085.1	WP_005767541.1	99.034	1879
WP_035464089.1	WP_011807393.1	98.378	378
WP_035464092.1	WP_005767565.1	99.731	763
WP_035464094.1	WP_005767576.1	99.720	715
WP_035464104.1	WP_035453345.1	99.692	641
WP_035464106.1	WP_005767985.1	98.507	266
WP_035464113.1	WP_035453153.1	99.225	1325
WP_035464154.1	WP_005767675.1	98.928	768
WP_035464156.1	WP_005767676.1	99.893	1935
WP_035464159.1	WP_005767696.1	98.837	694
WP_035464162.1	WP_005767698.1	99.543	428
WP_035464165.1	WP_005767702.1	97.279	883
WP_035464168.1	WP_005767704.1	98.381	507
WP_035464173.1	WP_005767715.1	99.684	617
WP_035464176.1	WP_005767753.1	99.030	1649
WP_035464182.1	WP_005767757.1	97.714	693
WP_035464184.1	WP_005767808.1	99.359	317
WP_035464186.1	WP_005767770.1	99.618	525
WP_035464193.1	WP_035453325.1	99.318	906
WP_035464215.1	WP_005766110.1	98.246	337
WP_035464228.1	WP_035453319.1	99.701	694
WP_035464240.1	WP_005765960.1	99.669	1223
WP_035464251.1	WP_005766037.1	98.585	434
WP_035464254.1	WP_005766034.1	98.840	868
WP_035464257.1	WP_005766031.1	99.543	452
WP_035464260.1	WP_005766021.1	97.929	684
WP_041843502.1	WP_005766130.1	95.781	928
WP_041843503.1	WP_005766132.1	99.845	1344
WP_041843516.1	WP_005766227.1	99.705	692
WP_041843552.1	WP_005767511.1	99.298	573
WP_041843583.1	WP_005768160.1	98.193	674
WP_041843613.1	WP_005765942.1	98.837	351
WP_041843617.1	WP_005765972.1	97.701	353
WP_041843625.1	WP_005766053.1	99.091	449
WP_041843683.1	WP_005767366.1	99.571	930
WP_041847128.1	WP_005765977.1	99.869	1559
WP_041851262.1	WP_005766061.1	99.422	1744
WP_044051781.1	WP_044051781.1	100.000	312
WP_051489842.1	WP_005767586.1	93.827	314
WP_051502001.1	WP_051007750.1	98.966	1158
WP_051502002.1	WP_011807291.1	94.915	233
WP_051502003.1	WP_005765991.1	98.913	371
WP_051502005.1	WP_005766008.1	99.048	427
WP_052467641.1	WP_044051782.1	99.034	847
WP_063329313.1	WP_005766115.1	99.621	540
WP_063329314.1	WP_005766064.1	61.039	77.0
WP_063329320.1	WP_005766010.1	99.873	1607
WP_063329321.1	WP_005765932.1	99.315	297
WP_063329322.1	WP_005765925.1	97.426	949
WP_063329324.1	WP_011807262.1	99.399	1372
WP_063329325.1	WP_462677150.1	99.575	969
WP_063329326.1	WP_005765889.1	99.479	395
WP_063329327.1	WP_005765846.1	98.883	1650
WP_063329328.1	WP_005765796.1	99.490	3230
WP_063329329.1	WP_005765743.1	93.985	251
WP_063329330.1	WP_005765715.1	99.199	2066
WP_063329331.1	WP_005768170.1	99.810	1083
WP_063329332.1	WP_005768158.1	98.864	898
WP_063329333.1	WP_005768149.1	99.876	1661
WP_063329334.1	WP_005768133.1	99.694	1329
WP_063329335.1	WP_005767896.1	91.197	520
WP_063329336.1	WP_005767864.1	99.379	1333
WP_063329337.1	WP_005766136.1	72.566	170
WP_063329338.1	WP_005766599.1	99.275	555
WP_063329339.1	WP_005766582.1	99.693	632
WP_063329340.1	WP_225866730.1	99.398	334
WP_063329341.1	WP_005766433.1	99.763	872
WP_063329342.1	WP_005766386.1	99.550	452
WP_063329343.1	WP_005766384.1	99.671	627
WP_063329344.1	WP_005766353.1	99.760	845
WP_063329345.1	WP_005766221.1	99.919	2499
WP_063329346.1	WP_005766219.1	99.482	397
WP_063329348.1	WP_005766211.1	98.907	1125
WP_063329349.1	WP_005766209.1	99.521	2088
WP_063329350.1	WP_005766204.1	99.562	948
WP_063329351.1	WP_005766182.1	100.000	622
WP_063329353.1	WP_005766188.1	97.353	1735
WP_063329355.1	WP_011807401.1	99.838	1289
WP_063329357.1	WP_005767457.1	99.441	366
WP_063329358.1	WP_005767390.1	99.770	876
WP_063329359.1	WP_005767384.1	99.737	774
WP_063329360.1	WP_005767354.1	73.864	125
WP_063329362.1	WP_005767107.1	99.757	1697
WP_063329363.1	WP_005767117.1	99.574	492
WP_063329364.1	WP_011807364.1	97.665	503
WP_063329365.1	WP_005767184.1	99.595	1003
WP_063329366.1	WP_005767202.1	99.770	1788
WP_063329367.1	WP_005767272.1	99.520	841
WP_063329368.1	WP_005767273.1	99.866	1531
WP_063329369.1	WP_005767662.1	98.438	261
WP_063329370.1	WP_005767666.1	99.238	1046
WP_063329373.1	WP_011807413.1	98.960	2146
WP_063329374.1	WP_005767656.1	99.068	1328
WP_063329376.1	WP_005766719.1	99.928	2826
WP_063329377.1	WP_005766721.1	99.929	2880
WP_063329378.1	WP_005766764.1	99.655	585
WP_063329379.1	WP_005766926.1	99.844	1335
WP_063329381.1	WP_005767038.1	99.858	1434
WP_063329382.1	WP_005767302.1	92.500	82.8
WP_080512677.1	WP_080512677.1	100.000	321
WP_080512680.1	WP_080512680.1	100.000	167
WP_080690893.1	WP_011807336.1	99.748	814
WP_080690894.1	WP_414945891.1	88.889	119
WP_080691003.1	WP_005766604.1	98.357	1612
WP_080772906.1	WP_005766603.1	98.462	656
WP_080774880.1	WP_080774880.1	100.000	268
WP_081197060.1	WP_005766376.1	98.854	713
WP_104408433.1	WP_104408433.1	100.000	639
WP_144445000.1	WP_080512682.1	98.178	892
WP_172952859.1	WP_172952859.1	100.000	198
WP_172952860.1	WP_172952860.1	100.000	551
WP_172952861.1	WP_172952861.1	100.000	624
WP_172952862.1	WP_172952862.1	100.000	370
WP_172952867.1	WP_172952867.1	100.000	772
WP_172952870.1	WP_172952870.1	100.000	424
WP_179852335.1	WP_005766099.1	97.826	98.6
WP_179852336.1	WP_011807293.1	97.767	1280
WP_179852339.1	WP_005767313.1	98.113	104
WP_225866719.1	WP_196242563.1	100.000	110
WP_225866722.1	WP_225866722.1	100.000	167
WP_225866728.1	WP_225866728.1	100.000	111
WP_225866732.1	WP_225866732.1	100.000	354
WP_225866733.1	WP_225866733.1	100.000	182
WP_236822973.1	WP_236822973.1	100.000	130
WP_236822976.1	WP_236822976.1	100.000	140
WP_245257378.1	WP_172952863.1	97.906	390
WP_245257379.1	WP_225866720.1	97.015	124
WP_245257382.1	WP_005766038.1	96.820	565
WP_245285818.1	WP_005767706.1	82.096	1959
WP_245285819.1	WP_005767742.1	99.744	789
WP_250645096.1	WP_250645096.1	100.000	124
WP_280101179.1	WP_280641459.1	99.677	637
WP_280939883.1	WP_146075923.1	98.734	171
WP_335617962.1	WP_335617962.1	100.000	85.5
WP_335617968.1	WP_335617968.1	100.000	121
WP_342487248.1	WP_236822979.1	99.275	283
WP_414946508.1	WP_414945798.1	98.171	336
WP_425351719.1	WP_005766217.1	84.026	734
