BARBAKC583_RS02310	482811	483671	-	CAF17-like 4Fe-4S cluster assembly/insertion protein YgfZ
BARBAKC583_RS02315	483735	485060	+	dihydroorotase
BARBAKC583_RS02320	485478	486980	+	cysteine--tRNA ligase
BARBAKC583_RS02325	487389	489272	+	ABCB family ABC transporter ATP-binding protein/permease
BARBAKC583_RS02330	489384	490082	+	phosphatidylserine decarboxylase
BARBAKC583_RS02335	490091	490930	+	CDP-diacylglycerol--serine O-phosphatidyltransferase
BARBAKC583_RS02340	491013	491762	-	SDR family NAD(P)-dependent oxidoreductase
BARBAKC583_RS02345	491765	493255	-	amidophosphoribosyltransferase
BARBAKC583_RS02350	493343	493906	-	CvpA family protein
BARBAKC583_RS02355	494201	494668	-	CvpA family protein
BARBAKC583_RS02360	494823	496196	-	DNA repair protein RadA
BARBAKC583_RS02365	496209	497711	-	replicative DNA helicase
BARBAKC583_RS02370	498165	498704	-	50S ribosomal protein L9
BARBAKC583_RS02375	498730	499710	-	hypothetical protein
BARBAKC583_RS02380	499866	500114	-	30S ribosomal protein S18
BARBAKC583_RS02385	500114	500524	-	30S ribosomal protein S6
BARBAKC583_RS02390	500881	501468	+	undecaprenyl-diphosphatase
BARBAKC583_RS02395	501535	502479	+	ACP S-malonyltransferase
BARBAKC583_RS02400	502498	503235	+	3-oxoacyl-[acyl-carrier-protein] reductase
BARBAKC583_RS02405	503494	503730	+	acyl carrier protein
BARBAKC583_RS02410	503840	505102	+	beta-ketoacyl-ACP synthase II
BARBAKC583_RS02415	505211	506320	+	endolytic transglycosylase MltG
BARBAKC583_RS02420	506402	507067	+	guanylate kinase
BARBAKC583_RS02425	507118	507948	-	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA
BARBAKC583_RS02430	507939	508949	-	4-hydroxythreonine-4-phosphate dehydrogenase PdxA
BARBAKC583_RS02435	508949	509926	-	SurA N-terminal domain-containing protein
BARBAKC583_RS02440	510034	512409	-	LPS-assembly protein LptD
BARBAKC583_RS02445	512422	513513	-	LPS export ABC transporter permease LptG
BARBAKC583_RS02450	513510	514700	-	LPS export ABC transporter permease LptF
BARBAKC583_RS02455	515077	515526	+	DNA polymerase III subunit chi
BARBAKC583_RS02460	515526	515705	+	hypothetical protein
BARBAKC583_RS02465	515698	515961	+	hypothetical protein
BARBAKC583_RS02470	516533	518980	+	autotransporter outer membrane beta-barrel domain-containing protein
BARBAKC583_RS02475	519417	521819	+	BafA family autotransporter
BARBAKC583_RS02485	522543	522965	+	nucleoside-diphosphate kinase
BARBAKC583_RS02490	523436	524020	-	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
BARBAKC583_RS02495	524104	526080	-	excinuclease ABC subunit UvrC
BARBAKC583_RS02500	526474	527340	-	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ
BARBAKC583_RS02505	528351	529628	+	serine--tRNA ligase
BARBAKC583_RS02510	529763	530422	+	protein-L-isoaspartate(D-aspartate) O-methyltransferase
BARBAKC583_RS02515	530587	531780	+	peptidoglycan DD-metalloendopeptidase family protein
BARBAKC583_RS02520	532537	533001	+	preprotein translocase subunit YajC
BARBAKC583_RS02525	533391	533777	+	Mth938-like domain-containing protein
BARBAKC583_RS02530	533774	534634	+	phytoene/squalene synthase family protein
BARBAKC583_RS02535	534886	536775	-	peptidyl-prolyl cis-trans isomerase
BARBAKC583_RS02540	536964	537728	+	triose-phosphate isomerase
BARBAKC583_RS02545	537827	538276	+	preprotein translocase subunit SecG
BARBAKC583_RS02550	538394	540022	+	CTP synthase
BARBAKC583_RS02555	540059	540907	+	3-deoxy-8-phosphooctulonate synthase
BARBAKC583_RS02560	540998	542269	+	phosphopyruvate hydratase
BARBAKC583_RS02565	542600	542929	+	FtsB family cell division protein
BARBAKC583_RS02570	543060	544112	+	pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha
BARBAKC583_RS02575	544129	545493	+	pyruvate dehydrogenase complex E1 component subunit beta
BARBAKC583_RS02580	545508	546833	+	pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase
BARBAKC583_RS02585	547049	548509	+	dihydrolipoyl dehydrogenase
BARBAKC583_RS02590	548586	549539	+	lipoyl synthase
BARBAKC583_RS02595	549551	550012	+	type II toxin-antitoxin system RatA family toxin
BARBAKC583_RS02600	550103	551296	-	bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
BARBAKC583_RS02605	551962	554190	+	sensor histidine kinase NtrY-like
BARBAKC583_RS02610	554218	555576	+	nitrogen assimilation response regulator NtrX
BARBAKC583_RS02620	555580	556956	+	Trk system potassium transporter TrkA
BARBAKC583_RS02625	556961	557768	+	hypothetical protein
BARBAKC583_RS02630	557915	558547	+	ATP-dependent Clp endopeptidase proteolytic subunit ClpP
BARBAKC583_RS02635	558755	560029	+	ATP-dependent Clp protease ATP-binding subunit ClpX
BARBAKC583_RS02640	560206	562629	+	endopeptidase La
BARBAKC583_RS02645	562832	563134	+	HU family DNA-binding protein
BARBAKC583_RS02650	563823	565217	-	methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase (FADH(2)-oxidizing) TrmFO
BARBAKC583_RS02660	565640	567064	+	trigger factor
BARBAKC583_RS02665	567236	568735	+	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB
BARBAKC583_RS02670	568930	569328	+	NADH:ubiquinone oxidoreductase subunit NDUFA12
BARBAKC583_RS02680	569416	569814	+	DUF2155 domain-containing protein
BARBAKC583_RS02685	569986	570492	+	hypothetical protein
BARBAKC583_RS02690	570600	571322	+	rhomboid family intramembrane serine protease
BARBAKC583_RS02695	571312	572142	-	TrmH family RNA methyltransferase
BARBAKC583_RS02710	572688	573863	+	elongation factor Tu
BARBAKC583_RS02720	574217	574420	+	preprotein translocase subunit SecE
BARBAKC583_RS02725	574441	574971	+	transcription termination/antitermination protein NusG
BARBAKC583_RS02730	575124	575552	+	50S ribosomal protein L11
BARBAKC583_RS02735	575557	576255	+	50S ribosomal protein L1
BARBAKC583_RS02740	576612	577130	+	50S ribosomal protein L10
BARBAKC583_RS02745	577236	577607	+	50S ribosomal protein L7/L12
BARBAKC583_RS02750	577891	582042	+	DNA-directed RNA polymerase subunit beta
BARBAKC583_RS02755	582204	586415	+	DNA-directed RNA polymerase subunit beta'
BARBAKC583_RS02760	586776	587462	+	nitroreductase
BARBAKC583_RS02770	589946	591292	-	D-alanyl-D-alanine carboxypeptidase
BARBAKC583_RS02775	591613	591897	+	ATP-dependent Clp protease adapter ClpS
BARBAKC583_RS02780	591904	594270	+	ATP-dependent Clp protease ATP-binding subunit ClpA
BARBAKC583_RS02785	594267	594689	-	HIT family protein
BARBAKC583_RS02790	594775	595239	-	RidA family protein
BARBAKC583_RS02795	595376	596191	+	EipB family protein
BARBAKC583_RS02800	596350	597165	+	30S ribosomal protein S2
BARBAKC583_RS02805	597285	598208	+	translation elongation factor Ts
BARBAKC583_RS02810	598348	599067	+	UMP kinase
BARBAKC583_RS02815	599104	599664	+	ribosome recycling factor
BARBAKC583_RS02820	600413	601231	+	phosphatidate cytidylyltransferase
BARBAKC583_RS02825	601318	602381	+	RIP metalloprotease RseP
BARBAKC583_RS02830	602564	604960	+	outer membrane protein assembly factor BamA
BARBAKC583_RS02835	605030	606076	+	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
BARBAKC583_RS02840	606078	606542	+	3-hydroxyacyl-ACP dehydratase FabZ
BARBAKC583_RS02845	606568	607392	+	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase
BARBAKC583_RS02850	607395	608267	+	LpxI family protein
BARBAKC583_RS02855	608257	609441	+	lipid-A-disaccharide synthase
BARBAKC583_RS02865	609473	610252	-	amino acid ABC transporter ATP-binding protein
BARBAKC583_RS02870	610332	611039	-	ABC transporter permease
BARBAKC583_RS02875	611036	611758	-	ABC transporter permease
BARBAKC583_RS02880	611817	612584	-	transporter substrate-binding domain-containing protein
BARBAKC583_RS02885	612955	614247	-	citrate synthase
BARBAKC583_RS02890	614495	615925	-	glutamate--tRNA ligase
BARBAKC583_RS02895	616042	618315	+	ComEC/Rec2 family competence protein
BARBAKC583_RS02900	618674	619375	+	ribose-5-phosphate isomerase RpiA
BARBAKC583_RS02910	619437	619979	+	DUF2059 domain-containing protein
BARBAKC583_RS02915	620178	621566	+	glutathione-disulfide reductase
BARBAKC583_RS02920	621641	623005	+	class II 3-deoxy-7-phosphoheptulonate synthase
BARBAKC583_RS02925	623123	624799	+	NAD+ synthase
BARBAKC583_RS02930	624810	626180	+	glutamate--tRNA ligase
BARBAKC583_RS02935	626256	627644	-	DEAD/DEAH box helicase
BARBAKC583_RS02940	627797	628570	-	NAD kinase
BARBAKC583_RS02955	629441	629803	-	cell cycle two-component system response regulator CpdR
BARBAKC583_RS02960	630537	631001	+	Hsp20 family protein
BARBAKC583_RS02970	631806	632165	+	iron-sulfur cluster assembly accessory protein
BARBAKC583_RS02975	632257	633189	-	lipid A biosynthesis lauroyl acyltransferase
BARBAKC583_RS02980	633193	634221	-	zinc-binding dehydrogenase
BARBAKC583_RS02985	634249	635544	-	beta-ketoacyl-ACP synthase
BARBAKC583_RS02990	635563	636132	-	hypothetical protein
BARBAKC583_RS02995	636143	636427	-	acyl carrier protein
BARBAKC583_RS03000	636621	638954	-	NADP-dependent malic enzyme
BARBAKC583_RS03005	639489	644120	-	coiled-coil domain-containing protein
BARBAKC583_RS03010	644989	645228	+	RNA chaperone Hfq
BARBAKC583_RS03015	645283	646659	+	GTPase HflX
BARBAKC583_RS03030	647530	648606	+	COX15/CtaA family protein
BARBAKC583_RS03035	648627	649562	-	N-acetyl-gamma-glutamyl-phosphate reductase
BARBAKC583_RS03040	649870	651168	+	serine hydroxymethyltransferase
BARBAKC583_RS03045	651194	651676	+	transcriptional regulator NrdR
BARBAKC583_RS03050	651669	652793	+	bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD
BARBAKC583_RS03055	652775	653392	+	riboflavin synthase
BARBAKC583_RS03060	653477	653935	+	6,7-dimethyl-8-ribityllumazine synthase
BARBAKC583_RS03065	653939	654403	+	transcription antitermination factor NusB
BARBAKC583_RS03070	654480	654947	-	outer membrane protein assembly factor BamE
BARBAKC583_RS03075	655163	655720	+	YceD family protein
BARBAKC583_RS03080	655867	656937	+	phosphate acyltransferase PlsX
BARBAKC583_RS03085	656987	657961	+	beta-ketoacyl-ACP synthase III
BARBAKC583_RS03090	658038	658349	+	integration host factor subunit alpha
BARBAKC583_RS03095	658534	659040	+	MerR family transcriptional regulator
BARBAKC583_RS03100	659071	661047	-	threonine--tRNA ligase
BARBAKC583_RS03105	661172	661525	-	membrane protein insertion efficiency factor YidD
BARBAKC583_RS03110	661518	661955	-	iron-sulfur cluster assembly scaffold protein
BARBAKC583_RS03115	662083	662703	+	GTP cyclohydrolase I FolE
BARBAKC583_RS03125	663087	664298	+	alpha/beta hydrolase
BARBAKC583_RS03130	664431	664955	+	hypothetical protein
BARBAKC583_RS03135	665209	667128	-	DUF1561 family protein
BARBAKC583_RS03150	668413	669087	+	protein-L-isoaspartate O-methyltransferase family protein
BARBAKC583_RS03155	669141	670427	+	TolC family outer membrane protein
BARBAKC583_RS03160	670610	671185	+	DUF2497 domain-containing protein
BARBAKC583_RS03165	671349	674075	+	valine--tRNA ligase
BARBAKC583_RS03170	674643	675389	-	amino acid ABC transporter ATP-binding protein
BARBAKC583_RS03175	675401	676117	-	amino acid ABC transporter permease
BARBAKC583_RS03180	676119	676871	-	amino acid ABC transporter permease
BARBAKC583_RS03190	678545	679453	-	transporter substrate-binding domain-containing protein
BARBAKC583_RS03195	679571	680362	-	exodeoxyribonuclease III
BARBAKC583_RS03200	680844	681215	+	30S ribosomal protein S12
BARBAKC583_RS03205	681247	681717	+	30S ribosomal protein S7
BARBAKC583_RS03210	681747	683831	+	elongation factor G
BARBAKC583_RS03215	683896	685071	+	elongation factor Tu
BARBAKC583_RS03220	685140	685448	+	30S ribosomal protein S10
BARBAKC583_RS03225	685476	686216	+	50S ribosomal protein L3
BARBAKC583_RS03230	686216	686836	+	50S ribosomal protein L4
BARBAKC583_RS03235	686833	687126	+	50S ribosomal protein L23
BARBAKC583_RS03240	687141	687974	+	50S ribosomal protein L2
BARBAKC583_RS03245	687990	688268	+	30S ribosomal protein S19
BARBAKC583_RS03250	688271	688660	+	50S ribosomal protein L22
BARBAKC583_RS03255	688660	689370	+	30S ribosomal protein S3
BARBAKC583_RS03260	689407	689820	+	50S ribosomal protein L16
BARBAKC583_RS03265	689833	690033	+	50S ribosomal protein L29
BARBAKC583_RS03270	690045	690287	+	30S ribosomal protein S17
BARBAKC583_RS03275	690436	690804	+	50S ribosomal protein L14
BARBAKC583_RS03280	690817	691131	+	50S ribosomal protein L24
BARBAKC583_RS03285	691124	691501	+	large ribosomal subunit protein uL5
BARBAKC583_RS03290	691500	692051	+	alpha/beta hydrolase
BARBAKC583_RS03295	692184	692708	+	hypothetical protein
BARBAKC583_RS03300	692962	694881	-	DUF1561 family protein
BARBAKC583_RS03315	696166	696840	+	protein-L-isoaspartate O-methyltransferase family protein
BARBAKC583_RS03320	696894	698111	+	TolC family protein
BARBAKC583_RS03325	698294	698869	+	DUF2497 domain-containing protein
BARBAKC583_RS03330	699033	701759	+	valine--tRNA ligase
BARBAKC583_RS03335	702327	703073	-	amino acid ABC transporter ATP-binding protein
BARBAKC583_RS03340	703085	703801	-	amino acid ABC transporter permease
BARBAKC583_RS03345	703803	704555	-	amino acid ABC transporter permease
BARBAKC583_RS03350	704701	705609	-	transporter substrate-binding domain-containing protein
BARBAKC583_RS03355	705727	706518	-	exodeoxyribonuclease III
BARBAKC583_RS03360	707000	707371	+	30S ribosomal protein S12
BARBAKC583_RS03365	707403	707873	+	30S ribosomal protein S7
BARBAKC583_RS03370	707903	709987	+	elongation factor G
BARBAKC583_RS03375	710052	711227	+	elongation factor Tu
BARBAKC583_RS03380	711296	711604	+	30S ribosomal protein S10
BARBAKC583_RS03385	711632	712372	+	50S ribosomal protein L3
BARBAKC583_RS03390	712372	712992	+	50S ribosomal protein L4
BARBAKC583_RS03400	712989	713282	+	50S ribosomal protein L23
BARBAKC583_RS03405	713297	714130	+	50S ribosomal protein L2
BARBAKC583_RS03410	714146	714424	+	30S ribosomal protein S19
BARBAKC583_RS03415	714427	714816	+	50S ribosomal protein L22
BARBAKC583_RS03420	714816	715526	+	30S ribosomal protein S3
BARBAKC583_RS03425	715563	715976	+	50S ribosomal protein L16
BARBAKC583_RS03430	715989	716189	+	50S ribosomal protein L29
BARBAKC583_RS03435	716201	716443	+	30S ribosomal protein S17
BARBAKC583_RS03440	716592	716960	+	50S ribosomal protein L14
BARBAKC583_RS03445	716973	717287	+	50S ribosomal protein L24
BARBAKC583_RS03450	717280	717837	+	50S ribosomal protein L5
BARBAKC583_RS03455	717862	718167	+	30S ribosomal protein S14
BARBAKC583_RS03460	718182	718580	+	30S ribosomal protein S8
BARBAKC583_RS03465	718619	719152	+	50S ribosomal protein L6
BARBAKC583_RS03470	719165	719527	+	50S ribosomal protein L18
BARBAKC583_RS03475	719639	720208	+	30S ribosomal protein S5
BARBAKC583_RS03480	720241	720447	+	50S ribosomal protein L30
BARBAKC583_RS03485	720475	720939	+	50S ribosomal protein L15
BARBAKC583_RS03490	721068	722414	+	preprotein translocase subunit SecY
BARBAKC583_RS03495	722411	722989	+	adenylate kinase
BARBAKC583_RS03500	723176	723544	+	30S ribosomal protein S13
BARBAKC583_RS03505	723667	724056	+	30S ribosomal protein S11
BARBAKC583_RS03510	724147	725160	+	DNA-directed RNA polymerase subunit alpha
BARBAKC583_RS03515	725185	725610	+	50S ribosomal protein L17
BARBAKC583_RS03520	725791	727185	+	DegQ family serine endoprotease
BARBAKC583_RS03525	727195	728514	+	replication-associated recombination protein A
BARBAKC583_RS03530	728971	730014	+	recombinase RecA
BARBAKC583_RS03535	730206	732866	+	alanine--tRNA ligase
BARBAKC583_RS03540	732964	734751	-	glucan ABC transporter ATP-binding protein/ permease
BARBAKC583_RS03545	734949	735932	+	RluA family pseudouridine synthase
BARBAKC583_RS03550	736321	737106	+	ATP12 family chaperone protein
BARBAKC583_RS03555	737136	737681	-	hypothetical protein
BARBAKC583_RS03560	737835	739244	-	type I glutamate--ammonia ligase
BARBAKC583_RS03565	739304	739640	-	P-II family nitrogen regulator
BARBAKC583_RS03570	739902	742796	-	excinuclease ABC subunit UvrA
BARBAKC583_RS03575	742995	743528	+	single-stranded DNA-binding protein
BARBAKC583_RS03585	744012	746798	+	DNA gyrase subunit A
BARBAKC583_RS03590	746816	747310	+	pantetheine-phosphate adenylyltransferase
BARBAKC583_RS03595	747325	747900	+	peptidylprolyl isomerase
BARBAKC583_RS03600	747917	748429	+	peptidylprolyl isomerase
BARBAKC583_RS03605	748730	749863	+	tRNA guanosine(34) transglycosylase Tgt
BARBAKC583_RS03610	750669	752093	-	MFS transporter
BARBAKC583_RS03615	752211	753425	-	NADP-dependent isocitrate dehydrogenase
BARBAKC583_RS03620	753707	754348	+	hypothetical protein
BARBAKC583_RS03630	755316	756305	+	class II fructose-bisphosphatase
BARBAKC583_RS03635	756404	757510	-	branched-chain amino acid aminotransferase
BARBAKC583_RS03640	758037	760544	-	SPOR domain-containing protein
BARBAKC583_RS03645	760680	762437	-	arginine--tRNA ligase
BARBAKC583_RS03650	762468	763664	-	deoxyguanosinetriphosphate triphosphohydrolase
BARBAKC583_RS03655	763771	764094	+	HesB/IscA family protein
BARBAKC583_RS03660	764155	765117	+	hypothetical protein
BARBAKC583_RS03665	765167	765919	+	cytochrome c biogenesis CcdA family protein
BARBAKC583_RS03670	765970	767319	+	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU
BARBAKC583_RS03675	767497	769320	+	glutamine--fructose-6-phosphate transaminase (isomerizing)
BARBAKC583_RS03680	769544	771652	-	ATP-dependent DNA helicase RecG
BARBAKC583_RS03685	771789	773549	-	GNAT family N-acetyltransferase
BARBAKC583_RS03690	773945	775867	-	DUF1561 family protein
BARBAKC583_RS03700	776689	778029	-	acetyl-CoA carboxylase biotin carboxylase subunit
BARBAKC583_RS03705	778044	778526	-	acetyl-CoA carboxylase biotin carboxyl carrier protein
BARBAKC583_RS03715	778743	779600	-	DsbA family protein
BARBAKC583_RS03725	779961	780572	-	phosphoribosylglycinamide formyltransferase
BARBAKC583_RS03730	780569	781654	-	phosphoribosylformylglycinamidine cyclo-ligase
BARBAKC583_RS03740	781822	783036	+	AI-2E family transporter
BARBAKC583_RS03745	783033	783722	+	DnaA regulatory inactivator HdaA
BARBAKC583_RS03755	784228	784533	+	ETC complex I subunit
BARBAKC583_RS03770	785717	785925	+	hypothetical protein
BARBAKC583_RS03780	786307	788241	-	DUF1561 family protein
BARBAKC583_RS03795	789462	789827	+	NADH-quinone oxidoreductase subunit A
BARBAKC583_RS03800	789818	790399	+	NuoB/complex I 20 kDa subunit family protein
BARBAKC583_RS03805	790409	791026	+	NADH-quinone oxidoreductase subunit C
BARBAKC583_RS03810	791112	792302	+	NADH-quinone oxidoreductase subunit D
BARBAKC583_RS03815	792302	792979	+	NADH-quinone oxidoreductase subunit NuoE
BARBAKC583_RS03820	793123	794430	+	NADH-quinone oxidoreductase subunit NuoF
BARBAKC583_RS03825	794495	796564	+	NADH-quinone oxidoreductase subunit NuoG
BARBAKC583_RS03830	796589	797635	+	NADH-quinone oxidoreductase subunit NuoH
BARBAKC583_RS03835	797649	798140	+	NADH-quinone oxidoreductase subunit NuoI
BARBAKC583_RS03840	798237	798857	+	NADH-quinone oxidoreductase subunit J
BARBAKC583_RS03845	798871	799179	+	NADH-quinone oxidoreductase subunit NuoK
BARBAKC583_RS03850	799186	801150	+	NADH-quinone oxidoreductase subunit L
BARBAKC583_RS03855	801150	802619	+	NADH-quinone oxidoreductase subunit M
BARBAKC583_RS03860	802638	804095	+	NADH-quinone oxidoreductase subunit NuoN
BARBAKC583_RS03865	804099	804902	+	biotin--[acetyl-CoA-carboxylase] ligase
BARBAKC583_RS03870	804952	806628	+	ribonuclease J
BARBAKC583_RS03875	806863	808188	+	proline--tRNA ligase
BARBAKC583_RS03880	808200	809468	+	lipoprotein-releasing ABC transporter permease subunit
BARBAKC583_RS03885	809468	810148	+	ABC transporter ATP-binding protein
BARBAKC583_RS03890	810225	810518	+	FAD assembly factor SdhE
BARBAKC583_RS03895	810524	814015	+	transcription-repair coupling factor
BARBAKC583_RS03905	816192	816806	+	invasion associated locus B family protein
BARBAKC583_RS03910	816906	819442	-	Rne/Rng family ribonuclease
BARBAKC583_RS03915	820035	821273	+	N-acetylmuramoyl-L-alanine amidase
BARBAKC583_RS03920	821436	823907	+	penicillin-binding protein 1A
BARBAKC583_RS03925	824125	824193	+	peptide chain release factor 2
BARBAKC583_RS03925	824195	825256	+	peptide chain release factor 2
BARBAKC583_RS03930	825372	825845	-	peroxiredoxin
BARBAKC583_RS03935	825929	827182	-	tyrosine--tRNA ligase
BARBAKC583_RS03945	827553	828260	-	alpha/beta hydrolase
BARBAKC583_RS03950	828438	829586	+	cysteine desulfurase family protein
BARBAKC583_RS03955	829744	831255	+	Fe-S cluster assembly protein SufB
BARBAKC583_RS03960	831314	832069	+	Fe-S cluster assembly ATPase SufC
BARBAKC583_RS03965	832081	833352	+	Fe-S cluster assembly protein SufD
BARBAKC583_RS03970	833362	834606	+	cysteine desulfurase
BARBAKC583_RS03975	834599	835000	+	SUF system Fe-S cluster assembly protein
BARBAKC583_RS03985	835542	836756	-	UbiH/UbiF family hydroxylase
BARBAKC583_RS03990	836940	837701	+	phosphatidylcholine synthase
BARBAKC583_RS03995	837809	838624	-	MBL fold metallo-hydrolase
BARBAKC583_RS04000	838635	839408	-	TatD family hydrolase
BARBAKC583_RS04005	839398	840957	-	methionine--tRNA ligase
BARBAKC583_RS04010	841031	842074	-	DNA polymerase III subunit delta'
BARBAKC583_RS04015	842071	842715	-	dTMP kinase
BARBAKC583_RS04020	842986	843831	-	septal ring lytic transglycosylase RlpA family protein
BARBAKC583_RS04030	844700	845536	-	tRNA 2-thiocytidine(32) synthetase TtcA
BARBAKC583_RS04035	845801	846418	-	30S ribosomal protein S4
BARBAKC583_RS04040	846598	847413	-	glutamate racemase
BARBAKC583_RS04045	847413	848240	-	RNA methyltransferase
BARBAKC583_RS04050	848590	849420	+	type I methionyl aminopeptidase
BARBAKC583_RS04055	849438	850235	+	RadC family protein
BARBAKC583_RS04060	850283	850495	-	DUF3126 family protein
BARBAKC583_RS04065	850662	851435	-	alpha/beta fold hydrolase
BARBAKC583_RS04070	851439	851936	-	DUF192 domain-containing protein
BARBAKC583_RS04075	852038	852613	-	cold-shock protein
BARBAKC583_RS04080	853164	854648	-	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA
BARBAKC583_RS04085	854679	854966	-	Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC
BARBAKC583_RS04090	855133	855618	+	Holliday junction resolvase RuvX
BARBAKC583_RS04095	855603	857228	-	acyl-CoA dehydrogenase family protein
BARBAKC583_RS04100	857353	858318	+	aspartate carbamoyltransferase catalytic subunit
BARBAKC583_RS04105	858315	859610	+	dihydroorotase
BARBAKC583_RS04110	859628	860263	+	glycerol-3-phosphate 1-O-acyltransferase PlsY
BARBAKC583_RS04125	860256	861446	+	DNA-processing protein DprA
BARBAKC583_RS04130	861827	864436	+	type I DNA topoisomerase
BARBAKC583_RS04135	864433	866664	+	ribonuclease R
BARBAKC583_RS04140	866941	867144	+	hypothetical protein
BARBAKC583_RS04150	868208	868375	+	50S ribosomal protein L33
BARBAKC583_RS04155	868907	869461	+	thermonuclease family protein
BARBAKC583_RS04160	869508	870143	+	uracil-DNA glycosylase family protein
BARBAKC583_RS04165	870164	870643	+	Lrp/AsnC family transcriptional regulator
BARBAKC583_RS04170	870687	871691	-	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
BARBAKC583_RS04175	872024	873004	-	tRNA dihydrouridine(20/20a) synthase DusA
BARBAKC583_RS04180	873371	875908	-	response regulator
BARBAKC583_RS04185	876134	876655	+	flagellar biosynthetic protein FliO
BARBAKC583_RS04190	877063	877596	-	flavin reductase family protein
BARBAKC583_RS04195	877742	878434	+	ribulose-phosphate 3-epimerase
BARBAKC583_RS04200	878431	879735	+	adenylosuccinate lyase
BARBAKC583_RS04205	879814	880362	+	RBBP9/YdeN family alpha/beta hydrolase
BARBAKC583_RS04210	880548	881312	+	phosphoribosylaminoimidazolesuccinocarboxamide synthase
BARBAKC583_RS04215	881386	881625	+	phosphoribosylformylglycinamidine synthase subunit PurS
BARBAKC583_RS04220	881638	882306	+	phosphoribosylformylglycinamidine synthase subunit PurQ
BARBAKC583_RS04225	882527	884740	+	phosphoribosylformylglycinamidine synthase subunit PurL
BARBAKC583_RS04230	884807	885040	+	BolA/IbaG family iron-sulfur metabolism protein
BARBAKC583_RS04235	885139	885471	+	Grx4 family monothiol glutaredoxin
BARBAKC583_RS04245	885545	886798	+	multidrug effflux MFS transporter
BARBAKC583_RS04250	886907	889144	-	DNA topoisomerase IV subunit A
BARBAKC583_RS04255	889349	891139	-	aspartate--tRNA ligase
BARBAKC583_RS04260	891275	892453	+	ribonuclease D
BARBAKC583_RS04265	892864	893112	+	zinc-finger domain-containing protein
BARBAKC583_RS04270	893145	894413	+	FAD-binding protein
BARBAKC583_RS04275	894474	897959	-	DNA polymerase III subunit alpha
BARBAKC583_RS04280	898839	900755	+	DUF1561 family protein
BARBAKC583_RS04285	901154	902569	-	DEAD/DEAH box helicase
BARBAKC583_RS04290	902722	903240	-	hypothetical protein
BARBAKC583_RS04305	904896	907400	+	protein translocase subunit SecD
BARBAKC583_RS04310	908112	909065	+	lysylphosphatidylglycerol synthase transmembrane domain-containing protein
BARBAKC583_RS04315	909304	910887	-	TerC family protein
BARBAKC583_RS04335	913970	915907	+	DUF1561 family protein
BARBAKC583_RS04340	916272	918221	+	DUF1561 family protein
BARBAKC583_RS04345	918392	919630	-	DUF2087 domain-containing protein
BARBAKC583_RS04350	919649	920335	-	hypothetical protein
BARBAKC583_RS04355	920779	921966	+	hypothetical protein
BARBAKC583_RS04360	921960	923168	+	MFS transporter
BARBAKC583_RS04365	923603	924247	+	LemA family protein
BARBAKC583_RS04370	924247	925101	+	TPM domain-containing protein
BARBAKC583_RS04375	925323	926048	+	lipoyl(octanoyl) transferase LipB
BARBAKC583_RS04380	926128	928206	+	DNA topoisomerase IV subunit B
BARBAKC583_RS04385	928224	930008	-	single-stranded-DNA-specific exonuclease RecJ
BARBAKC583_RS04390	930296	930760	+	50S ribosomal protein L13
BARBAKC583_RS04395	930763	931248	+	30S ribosomal protein S9
BARBAKC583_RS04400	931408	931773	-	response regulator
BARBAKC583_RS04405	932336	933100	-	N-acetylmuramoyl-L-alanine amidase
BARBAKC583_RS04410	933899	934180	-	hypothetical protein
BARBAKC583_RS04425	936236	940015	-	Vomp family autotransporter
BARBAKC583_RS04430	941025	942425	+	D-serine/D-alanine/glycine transporter
BARBAKC583_RS04435	942499	943518	-	ketol-acid reductoisomerase
BARBAKC583_RS04440	944210	944944	-	pyridoxine 5'-phosphate synthase
BARBAKC583_RS04445	945025	946146	-	ATP-dependent DNA helicase
BARBAKC583_RS04450	946452	947323	-	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA
BARBAKC583_RS04455	947452	947712	+	hypothetical protein
BARBAKC583_RS04460	947859	949349	-	Do family serine endopeptidase
BARBAKC583_RS04465	949572	950444	-	protease modulator HflC
